dayofweek,date,deptime,arrtime,crsarrtime,uniquecarrier,airline,flightnum,tailnum,actualelapsedtime,crselapsedtime,airtime,arrdelay,depdelay,origin,org_airport,dest,dest_airport,distance,taxiin,taxiout,cancelled,cancellationcode,diverted,carrierdelay,weatherdelay,nasdelay,securitydelay,lateaircraftdelay,fl_date,total_delay,is_delayed,flight_route,weekday_name,is_duplicate
4,3/1/2019,1632,1738,1720,WN,Southwest Airlines Co.,346,N489WN,66,65,48,18,17,OAK,Oakland International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),325,3,15,0,N,0,0,0,1,0,17,3/1/2019,18,TRUE,OAK-BUR,Friday,FALSE
4,3/1/2019,2000,2109,2000,WN,Southwest Airlines Co.,444,N682SW,69,65,49,69,65,OAK,Oakland International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),325,2,18,0,N,0,0,0,4,0,65,3/1/2019,69,TRUE,OAK-BUR,Friday,FALSE
4,3/1/2019,1502,1607,1550,WN,Southwest Airlines Co.,481,N413WN,65,65,49,17,17,OAK,Oakland International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),325,2,14,0,N,0,14,0,0,0,3,3/1/2019,17,TRUE,OAK-BUR,Friday,FALSE
4,3/1/2019,1229,1341,1240,WN,Southwest Airlines Co.,891,N400WN,72,65,49,61,54,OAK,Oakland International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),325,2,21,0,N,0,1,0,7,0,53,3/1/2019,61,TRUE,OAK-BUR,Friday,FALSE
4,3/1/2019,2051,2151,2120,WN,Southwest Airlines Co.,1150,N235WN,60,65,48,31,36,OAK,Oakland International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),325,2,10,0,N,0,14,0,0,0,17,3/1/2019,31,TRUE,OAK-BUR,Friday,FALSE
4,3/1/2019,1628,1729,1625,WN,Southwest Airlines Co.,1311,N605SW,61,65,50,64,68,OAK,Oakland International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),325,1,10,0,N,0,17,0,0,0,47,3/1/2019,64,TRUE,OAK-BUR,Friday,FALSE
4,3/1/2019,1816,1921,1855,WN,Southwest Airlines Co.,2550,N771SA,65,65,49,26,26,OAK,Oakland International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),325,2,14,0,N,0,13,0,0,0,13,3/1/2019,26,TRUE,OAK-BUR,Friday,FALSE
4,3/1/2019,1243,1345,1325,WN,Southwest Airlines Co.,2614,N602SW,62,65,50,20,23,OAK,Oakland International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),325,2,10,0,N,0,20,0,0,0,0,3/1/2019,20,TRUE,OAK-BUR,Friday,FALSE
4,3/1/2019,2059,2206,2035,WN,Southwest Airlines Co.,2732,N705SW,67,65,48,91,89,OAK,Oakland International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),325,2,17,0,N,0,15,0,2,0,74,3/1/2019,91,TRUE,OAK-BUR,Friday,FALSE
4,3/1/2019,2146,2251,2155,WN,Southwest Airlines Co.,3589,N601WN,65,65,51,56,56,OAK,Oakland International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),325,2,12,0,N,0,13,0,0,0,43,3/1/2019,56,TRUE,OAK-BUR,Friday,FALSE
4,3/1/2019,1740,2055,2015,WN,Southwest Airlines Co.,497,N445WN,135,145,113,40,50,OAK,Oakland International Airport,DEN,Denver International Airport,957,8,14,0,N,0,0,0,7,0,33,3/1/2019,40,TRUE,OAK-DEN,Friday,FALSE
4,3/1/2019,2010,2326,2235,WN,Southwest Airlines Co.,1426,N720WN,136,145,114,51,60,OAK,Oakland International Airport,DEN,Denver International Airport,957,8,14,0,N,0,10,0,0,0,41,3/1/2019,51,TRUE,OAK-DEN,Friday,FALSE
4,3/1/2019,2155,2350,2140,WN,Southwest Airlines Co.,223,N223WN,115,120,93,130,135,OAK,Oakland International Airport,GEG,Spokane International Airport,723,5,17,0,N,0,19,0,0,0,111,3/1/2019,130,TRUE,OAK-GEG,Friday,FALSE
4,3/1/2019,1620,2144,2100,WN,Southwest Airlines Co.,78,N268WN,204,220,189,44,60,OAK,Oakland International Airport,HOU,William P. Hobby Airport,1642,3,12,0,N,0,14,0,0,0,30,3/1/2019,44,TRUE,OAK-HOU,Friday,FALSE
4,3/1/2019,1623,1752,1625,WN,Southwest Airlines Co.,302,N473WN,89,85,62,87,83,OAK,Oakland International Airport,LAS,McCarran International Airport,407,4,23,0,N,0,83,0,4,0,0,3/1/2019,87,TRUE,OAK-LAS,Friday,FALSE
4,3/1/2019,2154,2314,2205,WN,Southwest Airlines Co.,428,N683SW,80,85,63,69,74,OAK,Oakland International Airport,LAS,McCarran International Airport,407,4,13,0,N,0,2,0,0,0,67,3/1/2019,69,TRUE,OAK-LAS,Friday,FALSE
4,3/1/2019,1322,1444,1410,WN,Southwest Airlines Co.,500,N799SW,82,85,64,34,37,OAK,Oakland International Airport,LAS,McCarran International Airport,407,3,15,0,N,0,34,0,0,0,0,3/1/2019,34,TRUE,OAK-LAS,Friday,FALSE
4,3/1/2019,2059,2220,2105,WN,Southwest Airlines Co.,890,N788SA,81,80,61,75,74,OAK,Oakland International Airport,LAS,McCarran International Airport,407,6,14,0,N,0,41,0,1,0,33,3/1/2019,75,TRUE,OAK-LAS,Friday,FALSE
4,3/1/2019,1504,1631,1520,WN,Southwest Airlines Co.,1585,N766SW,87,85,66,71,69,OAK,Oakland International Airport,LAS,McCarran International Airport,407,8,13,0,N,0,50,0,2,0,19,3/1/2019,71,TRUE,OAK-LAS,Friday,FALSE
4,3/1/2019,1615,1741,1705,WN,Southwest Airlines Co.,2632,N784SW,86,85,65,36,35,OAK,Oakland International Airport,LAS,McCarran International Airport,407,5,16,0,N,0,16,0,1,0,19,3/1/2019,36,TRUE,OAK-LAS,Friday,FALSE
4,3/1/2019,1647,1829,1755,WN,Southwest Airlines Co.,3327,N282WN,102,85,59,34,17,OAK,Oakland International Airport,LAS,McCarran International Airport,407,20,23,0,N,0,2,0,17,0,15,3/1/2019,34,TRUE,OAK-LAS,Friday,FALSE
4,3/1/2019,2142,2310,2245,WN,Southwest Airlines Co.,3396,N787SA,88,85,59,25,22,OAK,Oakland International Airport,LAS,McCarran International Airport,407,17,12,0,N,0,22,0,3,0,0,3/1/2019,25,TRUE,OAK-LAS,Friday,FALSE
4,3/1/2019,1816,1954,1910,WN,Southwest Airlines Co.,3940,N434WN,98,85,61,44,31,OAK,Oakland International Airport,LAS,McCarran International Airport,407,20,17,0,N,0,0,0,13,0,31,3/1/2019,44,TRUE,OAK-LAS,Friday,FALSE
4,3/1/2019,928,1042,1020,WN,Southwest Airlines Co.,96,N311SW,74,80,54,22,28,OAK,Oakland International Airport,LAX,Los Angeles International Airport,337,6,14,0,N,0,9,0,0,0,13,3/1/2019,22,TRUE,OAK-LAX,Friday,FALSE
4,3/1/2019,1551,1704,1645,WN,Southwest Airlines Co.,230,N364SW,73,75,52,19,21,OAK,Oakland International Airport,LAX,Los Angeles International Airport,337,6,15,0,N,0,9,0,0,0,10,3/1/2019,19,TRUE,OAK-LAX,Friday,FALSE
4,3/1/2019,2015,2138,2120,WN,Southwest Airlines Co.,252,N359SW,83,80,59,18,15,OAK,Oakland International Airport,LAX,Los Angeles International Airport,337,7,17,0,N,0,3,0,3,0,12,3/1/2019,18,TRUE,OAK-LAX,Friday,FALSE
4,3/1/2019,1821,1949,1845,WN,Southwest Airlines Co.,925,N384SW,88,75,58,64,51,OAK,Oakland International Airport,LAX,Los Angeles International Airport,337,8,22,0,N,0,8,0,13,0,43,3/1/2019,64,TRUE,OAK-LAX,Friday,FALSE
4,3/1/2019,1426,1545,1515,WN,Southwest Airlines Co.,1107,N708SA,79,75,51,30,26,OAK,Oakland International Airport,LAX,Los Angeles International Airport,337,19,9,0,N,0,19,0,4,0,7,3/1/2019,30,TRUE,OAK-LAX,Friday,FALSE
4,3/1/2019,2221,2335,2215,WN,Southwest Airlines Co.,1192,N274WN,74,75,52,80,81,OAK,Oakland International Airport,LAX,Los Angeles International Airport,337,9,13,0,N,0,18,0,0,0,62,3/1/2019,80,TRUE,OAK-LAX,Friday,FALSE
4,3/1/2019,1937,2051,1945,WN,Southwest Airlines Co.,1485,N605SW,74,75,52,66,67,OAK,Oakland International Airport,LAX,Los Angeles International Airport,337,6,16,0,N,0,1,0,0,0,65,3/1/2019,66,TRUE,OAK-LAX,Friday,FALSE
4,3/1/2019,1730,1859,1715,WN,Southwest Airlines Co.,1671,N684WN,89,75,55,104,90,OAK,Oakland International Airport,LAX,Los Angeles International Airport,337,15,19,0,N,0,1,0,14,0,89,3/1/2019,104,TRUE,OAK-LAX,Friday,FALSE
4,3/1/2019,1731,1844,1815,WN,Southwest Airlines Co.,2208,N632SW,73,75,53,29,31,OAK,Oakland International Airport,LAX,Los Angeles International Airport,337,6,14,0,N,0,0,0,0,0,29,3/1/2019,29,TRUE,OAK-LAX,Friday,FALSE
4,3/1/2019,1122,1237,1215,WN,Southwest Airlines Co.,2733,N647SW,75,75,57,22,22,OAK,Oakland International Airport,LAX,Los Angeles International Airport,337,6,12,0,N,0,9,0,0,0,13,3/1/2019,22,TRUE,OAK-LAX,Friday,FALSE
4,3/1/2019,1827,1952,1915,WN,Southwest Airlines Co.,3394,N667SW,85,75,55,37,27,OAK,Oakland International Airport,LAX,Los Angeles International Airport,337,7,23,0,N,0,13,0,10,0,14,3/1/2019,37,TRUE,OAK-LAX,Friday,FALSE
4,3/1/2019,1935,2049,2015,WN,Southwest Airlines Co.,3939,N654SW,74,75,53,34,35,OAK,Oakland International Airport,LAX,Los Angeles International Airport,337,5,16,0,N,0,13,0,0,0,21,3/1/2019,34,TRUE,OAK-LAX,Friday,FALSE
4,3/1/2019,1433,1936,1905,WN,Southwest Airlines Co.,3829,N465WN,183,205,170,31,53,OAK,Oakland International Airport,MCI,Kansas City International Airport,1489,5,8,0,N,0,23,0,0,0,8,3/1/2019,31,TRUE,OAK-MCI,Friday,FALSE
4,3/1/2019,1519,2102,2025,WN,Southwest Airlines Co.,514,N432WN,223,240,210,37,54,OAK,Oakland International Airport,MDW,Chicago Midway International Airport,1844,5,8,0,N,0,19,0,0,0,18,3/1/2019,37,TRUE,OAK-MDW,Friday,FALSE
4,3/1/2019,1358,1953,1815,WN,Southwest Airlines Co.,1136,N733SA,235,245,213,98,108,OAK,Oakland International Airport,MDW,Chicago Midway International Airport,1844,7,15,0,N,0,25,0,0,0,73,3/1/2019,98,TRUE,OAK-MDW,Friday,FALSE
4,3/1/2019,1943,137,2310,WN,Southwest Airlines Co.,2091,N426WN,234,235,204,147,148,OAK,Oakland International Airport,MDW,Chicago Midway International Airport,1844,6,24,0,N,0,19,0,0,0,128,3/1/2019,147,TRUE,OAK-MDW,Friday,FALSE
4,3/1/2019,2115,2235,2115,WN,Southwest Airlines Co.,464,N795SW,80,75,56,80,75,OAK,Oakland International Airport,ONT,Ontario International Airport,361,5,19,0,N,0,24,0,5,0,51,3/1/2019,80,TRUE,OAK-ONT,Friday,FALSE
4,3/1/2019,2217,2329,2205,WN,Southwest Airlines Co.,582,N629SW,72,75,56,84,87,OAK,Oakland International Airport,ONT,Ontario International Airport,361,5,11,0,N,0,21,0,0,0,63,3/1/2019,84,TRUE,OAK-ONT,Friday,FALSE
4,3/1/2019,1812,1926,1820,WN,Southwest Airlines Co.,835,N460WN,74,75,54,66,67,OAK,Oakland International Airport,ONT,Ontario International Airport,361,4,16,0,N,0,14,0,0,0,52,3/1/2019,66,TRUE,OAK-ONT,Friday,FALSE
4,3/1/2019,1323,1452,1400,WN,Southwest Airlines Co.,898,N328SW,89,75,57,52,38,OAK,Oakland International Airport,ONT,Ontario International Airport,361,5,27,0,N,0,17,0,14,0,21,3/1/2019,52,TRUE,OAK-ONT,Friday,FALSE
4,3/1/2019,1932,2051,2005,WN,Southwest Airlines Co.,988,N636WN,79,75,57,46,42,OAK,Oakland International Airport,ONT,Ontario International Airport,361,5,17,0,N,0,8,0,4,0,34,3/1/2019,46,TRUE,OAK-ONT,Friday,FALSE
4,3/1/2019,1550,1710,1655,WN,Southwest Airlines Co.,3765,N654SW,80,75,55,15,10,OAK,Oakland International Airport,ONT,Ontario International Airport,361,4,21,0,N,0,7,0,5,0,3,3/1/2019,15,FALSE,OAK-ONT,Friday,FALSE
4,3/1/2019,1743,1921,1830,WN,Southwest Airlines Co.,430,N328SW,98,100,79,51,53,OAK,Oakland International Airport,PDX,Portland International Airport,543,4,15,0,N,0,29,0,0,0,22,3/1/2019,51,TRUE,OAK-PDX,Friday,FALSE
4,3/1/2019,2238,6,2255,WN,Southwest Airlines Co.,644,N423WN,88,100,73,71,83,OAK,Oakland International Airport,PDX,Portland International Airport,543,5,10,0,N,0,8,0,0,0,63,3/1/2019,71,TRUE,OAK-PDX,Friday,FALSE
4,3/1/2019,2022,2157,2120,WN,Southwest Airlines Co.,829,N476WN,95,100,72,37,42,OAK,Oakland International Airport,PDX,Portland International Airport,543,8,15,0,N,0,11,0,0,0,26,3/1/2019,37,TRUE,OAK-PDX,Friday,FALSE
4,3/1/2019,2230,104,2340,WN,Southwest Airlines Co.,190,N378SW,94,110,84,84,100,OAK,Oakland International Airport,PHX,Phoenix Sky Harbor International Airport,646,2,8,0,N,0,0,0,6,0,78,3/1/2019,84,TRUE,OAK-PHX,Friday,FALSE
4,3/1/2019,2015,2255,2110,WN,Southwest Airlines Co.,1222,N304SW,100,115,86,105,120,OAK,Oakland International Airport,PHX,Phoenix Sky Harbor International Airport,646,4,10,0,N,0,2,0,0,0,103,3/1/2019,105,TRUE,OAK-PHX,Friday,FALSE
4,3/1/2019,1209,1447,1415,WN,Southwest Airlines Co.,1686,N207WN,98,110,86,32,44,OAK,Oakland International Airport,PHX,Phoenix Sky Harbor International Airport,646,3,9,0,N,0,6,0,0,0,26,3/1/2019,32,TRUE,OAK-PHX,Friday,FALSE
4,3/1/2019,1727,1824,1655,WN,Southwest Airlines Co.,985,N752SW,57,50,31,89,82,OAK,Oakland International Airport,RNO,Reno/Tahoe International Airport,180,5,21,0,N,0,14,0,7,0,68,3/1/2019,89,TRUE,OAK-RNO,Friday,FALSE
4,3/1/2019,1330,1435,1345,WN,Southwest Airlines Co.,3502,N601WN,65,50,33,50,35,OAK,Oakland International Airport,RNO,Reno/Tahoe International Airport,180,4,28,0,N,0,30,0,15,0,5,3/1/2019,50,TRUE,OAK-RNO,Friday,FALSE
4,3/1/2019,1736,1858,1815,WN,Southwest Airlines Co.,318,N474WN,82,85,61,43,46,OAK,Oakland International Airport,SAN,San Diego International Airport (Lindbergh Field),446,4,17,0,N,0,0,0,1,0,42,3/1/2019,43,TRUE,OAK-SAN,Friday,FALSE
4,3/1/2019,1457,1613,1550,WN,Southwest Airlines Co.,828,N270WN,76,80,66,23,27,OAK,Oakland International Airport,SAN,San Diego International Airport (Lindbergh Field),446,2,8,0,N,0,17,0,0,0,6,3/1/2019,23,TRUE,OAK-SAN,Friday,FALSE
4,3/1/2019,1213,1332,1305,WN,Southwest Airlines Co.,1065,N473WN,79,85,64,27,33,OAK,Oakland International Airport,SAN,San Diego International Airport (Lindbergh Field),446,3,12,0,N,0,5,0,0,0,22,3/1/2019,27,TRUE,OAK-SAN,Friday,FALSE
4,3/1/2019,1813,1945,1910,WN,Southwest Airlines Co.,1255,N361SW,92,85,66,35,28,OAK,Oakland International Airport,SAN,San Diego International Airport (Lindbergh Field),446,3,23,0,N,0,0,0,7,0,28,3/1/2019,35,TRUE,OAK-SAN,Friday,FALSE
4,3/1/2019,1945,2110,2055,WN,Southwest Airlines Co.,2269,N489WN,85,85,61,15,15,OAK,Oakland International Airport,SAN,San Diego International Airport (Lindbergh Field),446,3,21,0,N,0,0,0,5,0,10,3/1/2019,15,FALSE,OAK-SAN,Friday,FALSE
4,3/1/2019,1421,1539,1455,WN,Southwest Airlines Co.,2719,N466WN,78,85,64,44,51,OAK,Oakland International Airport,SAN,San Diego International Airport (Lindbergh Field),446,4,10,0,N,0,18,0,0,0,26,3/1/2019,44,TRUE,OAK-SAN,Friday,FALSE
4,3/1/2019,1651,1818,1745,WN,Southwest Airlines Co.,2884,N795SW,87,85,67,33,31,OAK,Oakland International Airport,SAN,San Diego International Airport (Lindbergh Field),446,4,16,0,N,0,11,0,2,0,20,3/1/2019,33,TRUE,OAK-SAN,Friday,FALSE
4,3/1/2019,2056,2221,2135,WN,Southwest Airlines Co.,3058,N224WN,85,85,66,46,46,OAK,Oakland International Airport,SAN,San Diego International Airport (Lindbergh Field),446,4,15,0,N,0,12,0,0,0,34,3/1/2019,46,TRUE,OAK-SAN,Friday,FALSE
4,3/1/2019,1503,1729,1615,WN,Southwest Airlines Co.,237,N281WN,146,120,91,74,48,OAK,Oakland International Airport,SEA,Seattle-Tacoma International Airport,671,5,50,0,N,0,8,0,26,0,40,3/1/2019,74,TRUE,OAK-SEA,Friday,FALSE
4,3/1/2019,1223,1413,1345,WN,Southwest Airlines Co.,256,N336SW,110,120,89,28,38,OAK,Oakland International Airport,SEA,Seattle-Tacoma International Airport,671,3,18,0,N,0,22,0,0,0,6,3/1/2019,28,TRUE,OAK-SEA,Friday,FALSE
4,3/1/2019,1800,2014,1935,WN,Southwest Airlines Co.,872,N337SW,134,120,106,39,25,OAK,Oakland International Airport,SEA,Seattle-Tacoma International Airport,671,4,24,0,N,0,12,0,14,0,13,3/1/2019,39,TRUE,OAK-SEA,Friday,FALSE
4,3/1/2019,1745,2000,1855,WN,Southwest Airlines Co.,1071,N315SW,135,120,113,65,50,OAK,Oakland International Airport,SEA,Seattle-Tacoma International Airport,671,7,15,0,N,0,20,0,15,0,30,3/1/2019,65,TRUE,OAK-SEA,Friday,FALSE
4,3/1/2019,2153,2347,2255,WN,Southwest Airlines Co.,2730,N273WN,114,120,91,52,58,OAK,Oakland International Airport,SEA,Seattle-Tacoma International Airport,671,5,18,0,N,0,20,0,0,0,32,3/1/2019,52,TRUE,OAK-SEA,Friday,FALSE
4,3/1/2019,1325,1611,1540,WN,Southwest Airlines Co.,125,N782SA,106,100,83,31,25,OAK,Oakland International Airport,SLC,Salt Lake City International Airport,588,2,21,0,N,0,21,0,6,0,4,3/1/2019,31,TRUE,OAK-SLC,Friday,FALSE
4,3/1/2019,2120,2359,2310,WN,Southwest Airlines Co.,246,N487WN,99,100,76,49,50,OAK,Oakland International Airport,SLC,Salt Lake City International Airport,588,6,17,0,N,0,8,0,0,0,41,3/1/2019,49,TRUE,OAK-SLC,Friday,FALSE
4,3/1/2019,1039,1316,1300,WN,Southwest Airlines Co.,1678,N219WN,97,105,77,16,24,OAK,Oakland International Airport,SLC,Salt Lake City International Airport,588,5,15,0,N,0,1,0,0,0,15,3/1/2019,16,TRUE,OAK-SLC,Friday,FALSE
4,3/1/2019,1741,2027,1920,WN,Southwest Airlines Co.,2282,N739GB,106,100,83,67,61,OAK,Oakland International Airport,SLC,Salt Lake City International Airport,588,3,20,0,N,0,0,0,6,0,61,3/1/2019,67,TRUE,OAK-SLC,Friday,FALSE
4,3/1/2019,1857,2027,2010,WN,Southwest Airlines Co.,80,N422WN,90,80,64,17,7,OAK,Oakland International Airport,SNA,John Wayne Airport (Orange County Airport),371,4,22,0,N,0,0,0,10,0,7,3/1/2019,17,TRUE,OAK-SNA,Friday,FALSE
4,3/1/2019,1716,1832,1750,WN,Southwest Airlines Co.,105,N292WN,76,80,60,42,46,OAK,Oakland International Airport,SNA,John Wayne Airport (Orange County Airport),371,4,12,0,N,0,30,0,0,0,12,3/1/2019,42,TRUE,OAK-SNA,Friday,FALSE
4,3/1/2019,1325,1453,1340,WN,Southwest Airlines Co.,1854,N758SW,88,80,63,73,65,OAK,Oakland International Airport,SNA,John Wayne Airport (Orange County Airport),371,3,22,0,N,0,15,0,8,0,50,3/1/2019,73,TRUE,OAK-SNA,Friday,FALSE
4,3/1/2019,1445,1602,1525,WN,Southwest Airlines Co.,3766,N434WN,77,80,62,37,40,OAK,Oakland International Airport,SNA,John Wayne Airport (Orange County Airport),371,3,12,0,N,0,17,0,0,0,20,3/1/2019,37,TRUE,OAK-SNA,Friday,FALSE
4,3/1/2019,1948,2025,1945,WN,Southwest Airlines Co.,900,N679AA,97,95,81,40,38,OKC,Will Rogers World Airport,DEN,Denver International Airport,495,8,8,0,N,0,11,0,2,0,27,3/1/2019,40,TRUE,OKC-DEN,Friday,FALSE
4,3/1/2019,1944,2053,1950,WN,Southwest Airlines Co.,1257,N507SW,69,80,60,63,74,OKC,Will Rogers World Airport,HOU,William P. Hobby Airport,419,2,7,0,N,0,5,0,0,0,58,3/1/2019,63,TRUE,OKC-HOU,Friday,FALSE
4,3/1/2019,1914,2017,2000,WN,Southwest Airlines Co.,1230,N677AA,63,65,50,17,19,OKC,Will Rogers World Airport,MCI,Kansas City International Airport,313,4,9,0,N,0,0,0,0,0,17,3/1/2019,17,TRUE,OKC-MCI,Friday,FALSE
4,3/1/2019,1717,1843,1750,WN,Southwest Airlines Co.,303,N683SW,146,145,135,53,52,OKC,Will Rogers World Airport,PHX,Phoenix Sky Harbor International Airport,833,4,7,0,N,0,5,0,1,0,47,3/1/2019,53,TRUE,OKC-PHX,Friday,FALSE
4,3/1/2019,1403,1525,1430,WN,Southwest Airlines Co.,877,N362SW,142,145,132,55,58,OKC,Will Rogers World Airport,PHX,Phoenix Sky Harbor International Airport,833,4,6,0,N,0,3,0,0,0,52,3/1/2019,55,TRUE,OKC-PHX,Friday,FALSE
4,3/1/2019,1658,1817,1750,WN,Southwest Airlines Co.,86,N627SW,79,80,67,27,28,OKC,Will Rogers World Airport,STL,St. Louis International Airport at Lambert Field,462,5,7,0,N,0,16,0,0,0,11,3/1/2019,27,TRUE,OKC-STL,Friday,FALSE
4,3/1/2019,2023,2153,2040,WN,Southwest Airlines Co.,153,N658SW,90,80,64,73,63,OMA,Eppley Airfield,MDW,Chicago Midway International Airport,423,19,7,0,N,0,0,0,10,0,63,3/1/2019,73,TRUE,OMA-MDW,Friday,FALSE
4,3/1/2019,1618,1733,1550,WN,Southwest Airlines Co.,1153,N440LV,75,80,63,103,108,OMA,Eppley Airfield,MDW,Chicago Midway International Airport,423,4,8,0,N,0,1,0,0,0,102,3/1/2019,103,TRUE,OMA-MDW,Friday,FALSE
4,3/1/2019,1121,1242,1225,WN,Southwest Airlines Co.,1333,N334SW,81,80,67,17,16,OMA,Eppley Airfield,MDW,Chicago Midway International Airport,423,6,8,0,N,0,5,0,1,0,11,3/1/2019,17,TRUE,OMA-MDW,Friday,FALSE
4,3/1/2019,1925,2045,1910,WN,Southwest Airlines Co.,3919,N205WN,80,80,61,95,95,OMA,Eppley Airfield,MDW,Chicago Midway International Airport,423,6,13,0,N,0,0,0,0,0,95,3/1/2019,95,TRUE,OMA-MDW,Friday,FALSE
4,3/1/2019,2045,2238,2100,WN,Southwest Airlines Co.,242,N797MX,173,175,161,98,100,OMA,Eppley Airfield,PHX,Phoenix Sky Harbor International Airport,1037,5,7,0,N,0,11,0,0,0,87,3/1/2019,98,TRUE,OMA-PHX,Friday,FALSE
4,3/1/2019,1925,2024,1925,WN,Southwest Airlines Co.,479,N622SW,59,65,49,59,65,OMA,Eppley Airfield,STL,St. Louis International Airport at Lambert Field,342,3,7,0,N,0,1,0,0,0,58,3/1/2019,59,TRUE,OMA-STL,Friday,FALSE
4,3/1/2019,1117,1645,1630,WN,Southwest Airlines Co.,879,N495WN,208,220,197,15,27,ONT,Ontario International Airport,BNA,Nashville International Airport,1751,6,5,0,N,0,5,0,0,0,10,3/1/2019,15,FALSE,ONT-BNA,Friday,FALSE
4,3/1/2019,1523,1627,1555,WN,Southwest Airlines Co.,239,N660SW,64,60,39,32,28,ONT,Ontario International Airport,LAS,McCarran International Airport,197,19,6,0,N,0,4,0,4,0,24,3/1/2019,32,TRUE,ONT-LAS,Friday,FALSE
4,3/1/2019,1718,1810,1715,WN,Southwest Airlines Co.,564,N455WN,52,60,42,55,63,ONT,Ontario International Airport,LAS,McCarran International Airport,197,3,7,0,N,0,9,0,0,0,46,3/1/2019,55,TRUE,ONT-LAS,Friday,FALSE
4,3/1/2019,1008,1106,1015,WN,Southwest Airlines Co.,773,N472WN,58,60,41,51,53,ONT,Ontario International Airport,LAS,McCarran International Airport,197,4,13,0,N,0,0,0,33,0,18,3/1/2019,51,TRUE,ONT-LAS,Friday,FALSE
4,3/1/2019,1755,1846,1830,WN,Southwest Airlines Co.,1583,N600WN,51,60,39,16,25,ONT,Ontario International Airport,LAS,McCarran International Airport,197,5,7,0,N,0,4,0,0,0,12,3/1/2019,16,TRUE,ONT-LAS,Friday,FALSE
4,3/1/2019,1916,2013,1950,WN,Southwest Airlines Co.,3746,N321SW,57,60,40,23,26,ONT,Ontario International Airport,LAS,McCarran International Airport,197,11,6,0,N,0,3,0,0,0,20,3/1/2019,23,TRUE,ONT-LAS,Friday,FALSE
4,3/1/2019,1531,1648,1540,WN,Southwest Airlines Co.,985,N328SW,77,75,68,68,66,ONT,Ontario International Airport,OAK,Oakland International Airport,361,4,5,0,N,0,14,0,2,0,52,3/1/2019,68,TRUE,ONT-OAK,Friday,FALSE
4,3/1/2019,2110,2226,2145,WN,Southwest Airlines Co.,1075,N636WN,76,75,68,41,40,ONT,Ontario International Airport,OAK,Oakland International Airport,361,2,6,0,N,0,0,0,1,0,40,3/1/2019,41,TRUE,ONT-OAK,Friday,FALSE
4,3/1/2019,2150,2312,2240,WN,Southwest Airlines Co.,1480,N292WN,82,75,71,32,25,ONT,Ontario International Airport,OAK,Oakland International Airport,361,3,8,0,N,0,0,0,7,0,25,3/1/2019,32,TRUE,ONT-OAK,Friday,FALSE
4,3/1/2019,1959,2111,2035,WN,Southwest Airlines Co.,2730,N273WN,72,75,62,36,39,ONT,Ontario International Airport,OAK,Oakland International Airport,361,3,7,0,N,0,4,0,0,0,32,3/1/2019,36,TRUE,ONT-OAK,Friday,FALSE
4,3/1/2019,1734,1857,1835,WN,Southwest Airlines Co.,3852,N654SW,83,75,69,22,14,ONT,Ontario International Airport,OAK,Oakland International Airport,361,4,10,0,N,0,0,0,8,0,14,3/1/2019,22,TRUE,ONT-OAK,Friday,FALSE
4,3/1/2019,1947,2158,2045,WN,Southwest Airlines Co.,835,N460WN,71,65,53,73,67,ONT,Ontario International Airport,PHX,Phoenix Sky Harbor International Airport,325,6,12,0,N,0,1,0,6,0,66,3/1/2019,73,TRUE,ONT-PHX,Friday,FALSE
4,3/1/2019,1528,1727,1655,WN,Southwest Airlines Co.,1424,N385SW,59,70,49,32,43,ONT,Ontario International Airport,PHX,Phoenix Sky Harbor International Airport,325,3,7,0,N,0,1,0,0,0,31,3/1/2019,32,TRUE,ONT-PHX,Friday,FALSE
4,3/1/2019,2158,2352,2320,WN,Southwest Airlines Co.,2458,N409WN,54,65,45,32,43,ONT,Ontario International Airport,PHX,Phoenix Sky Harbor International Airport,325,4,5,0,N,0,0,0,0,0,32,3/1/2019,32,TRUE,ONT-PHX,Friday,FALSE
4,3/1/2019,1743,1855,1835,WN,Southwest Airlines Co.,187,N690SW,72,70,55,20,18,ONT,Ontario International Airport,SJC,Norman Y. Mineta San José International Airport,333,8,9,0,N,0,2,0,2,0,16,3/1/2019,20,TRUE,ONT-SJC,Friday,FALSE
4,3/1/2019,1215,1319,1255,WN,Southwest Airlines Co.,906,N301SW,64,70,54,24,30,ONT,Ontario International Airport,SJC,Norman Y. Mineta San José International Airport,333,4,6,0,N,0,2,0,0,0,22,3/1/2019,24,TRUE,ONT-SJC,Friday,FALSE
4,3/1/2019,1603,1708,1625,WN,Southwest Airlines Co.,2645,N788SA,65,70,55,43,48,ONT,Ontario International Airport,SJC,Norman Y. Mineta San José International Airport,333,4,6,0,N,0,20,0,0,0,23,3/1/2019,43,TRUE,ONT-SJC,Friday,FALSE
